Name	Length
Zm00001eb041740_T001	3053
Zm00001eb041750_T003	2538
Zm00001eb041760_T007	1620
Zm00001eb041770_T002	2151
Zm00001eb041780_T001	1337
Zm00001eb041790_T002	1193
Zm00001eb041800_T002	1066
Zm00001eb041810_T001	267
Zm00001eb041820_T001	318
Zm00001eb041830_T001	342
Zm00001eb041840_T003	5732
Zm00001eb041850_T001	1360
Zm00001eb041860_T001	1295
Zm00001eb041870_T001	3630
Zm00001eb041880_T001	2987
Zm00001eb041890_T005	2137
Zm00001eb041900_T001	1037
Zm00001eb041910_T002	1722
Zm00001eb041920_T001	3170
Zm00001eb041930_T002	1837
Zm00001eb041940_T001	919
Zm00001eb041950_T001	1719
Zm00001eb041960_T001	802
Zm00001eb041970_T001	5098
Zm00001eb041980_T001	2864
Zm00001eb041990_T003	1181
Zm00001eb042000_T001	2268
Zm00001eb042020_T001	1537
Zm00001eb042030_T003	732
Zm00001eb042040_T005	1869
Zm00001eb042050_T003	2113
Zm00001eb042060_T002	2897
Zm00001eb042070_T001	2712
Zm00001eb042080_T001	2284
Zm00001eb042090_T001	3334
Zm00001eb042100_T001	1414
Zm00001eb042110_T002	3283
Zm00001eb042120_T001	1394
Zm00001eb042130_T005	2926
Zm00001eb042150_T005	3049
Zm00001eb042160_T002	2283
Zm00001eb042170_T001	1078
Zm00001eb042180_T001	1709
Zm00001eb042190_T001	1170
Zm00001eb042200_T002	843
Zm00001eb042210_T001	794
Zm00001eb042220_T001	887
Zm00001eb042230_T001	2527
Zm00001eb042240_T001	1570
Zm00001eb042250_T001	978
Zm00001eb042260_T002	2479
Zm00001eb042270_T002	1816
Zm00001eb042280_T004	1668
Zm00001eb042290_T001	353
Zm00001eb042300_T001	1434
Zm00001eb042310_T002	2037
Zm00001eb042320_T001	1300
Zm00001eb042340_T003	1624
Zm00001eb042350_T001	2898
Zm00001eb042360_T001	867
Zm00001eb042370_T001	3280
Zm00001eb042380_T001	414
Zm00001eb042390_T001	856
Zm00001eb042400_T001	1656
Zm00001eb042410_T001	273
Zm00001eb042420_T002	3136
Zm00001eb042430_T001	294
Zm00001eb042440_T001	501
Zm00001eb042450_T001	2432
Zm00001eb042460_T001	1094
Zm00001eb042470_T001	2188
Zm00001eb042480_T001	1099
Zm00001eb042490_T001	1419
Zm00001eb042510_T001	1248
Zm00001eb042520_T001	1912
Zm00001eb042530_T001	1730
Zm00001eb042540_T001	1252
Zm00001eb042550_T001	644
Zm00001eb042560_T001	823
Zm00001eb042570_T003	4241
Zm00001eb042590_T001	4810
Zm00001eb042600_T001	1282
Zm00001eb042610_T003	1983
Zm00001eb042620_T001	1181
Zm00001eb042630_T001	1544
Zm00001eb042640_T002	3782
Zm00001eb042650_T001	3514
Zm00001eb042670_T001	2191
Zm00001eb042680_T001	1583
Zm00001eb042700_T001	1594
Zm00001eb042710_T003	3319
Zm00001eb042720_T001	2482
Zm00001eb042730_T002	811
Zm00001eb042740_T001	1156
Zm00001eb042750_T001	887
Zm00001eb042760_T002	1355
Zm00001eb042770_T001	1339
Zm00001eb042780_T002	1569
Zm00001eb042800_T001	661
Zm00001eb042810_T001	774
Zm00001eb042820_T001	1702
Zm00001eb042830_T003	968
Zm00001eb042840_T001	393
Zm00001eb042850_T001	1188
Zm00001eb042860_T001	2592
Zm00001eb042870_T001	1757
Zm00001eb042880_T001	462
Zm00001eb042890_T001	3910
Zm00001eb042900_T004	2075
Zm00001eb042910_T001	1290
Zm00001eb042920_T001	1856
Zm00001eb042930_T001	473
Zm00001eb042940_T001	1345
Zm00001eb042960_T001	621
Zm00001eb042970_T001	1712
Zm00001eb042980_T001	1582
Zm00001eb042990_T001	1953
Zm00001eb043000_T002	2408
Zm00001eb043010_T002	3961
Zm00001eb043020_T001	1344
Zm00001eb043030_T001	1328
Zm00001eb043040_T001	1929
Zm00001eb043050_T001	3461
Zm00001eb043060_T001	3667
Zm00001eb043070_T001	1583
Zm00001eb043080_T001	1137
Zm00001eb043090_T001	941
Zm00001eb043100_T002	1946
Zm00001eb043110_T001	1384
Zm00001eb043120_T001	2138
Zm00001eb043140_T002	3083
Zm00001eb043150_T001	2027
Zm00001eb043160_T001	968
Zm00001eb043170_T001	1065
Zm00001eb043180_T001	1253
Zm00001eb043190_T002	1203
Zm00001eb043200_T001	369
Zm00001eb043210_T001	876
Zm00001eb043220_T002	1508
Zm00001eb043230_T001	967
Zm00001eb043240_T003	1365
Zm00001eb043250_T001	765
Zm00001eb043270_T001	1482
Zm00001eb043280_T001	581
Zm00001eb043290_T001	618
Zm00001eb043300_T001	2136
Zm00001eb043310_T003	1783
Zm00001eb043330_T001	672
Zm00001eb043340_T004	1715
Zm00001eb043350_T001	1792
Zm00001eb043360_T001	1536
Zm00001eb043380_T001	880
Zm00001eb043390_T002	1973
Zm00001eb043400_T001	2189
Zm00001eb043410_T002	1547
Zm00001eb043420_T004	2983
Zm00001eb043430_T003	2168
Zm00001eb043440_T001	859
Zm00001eb043450_T001	1008
Zm00001eb043460_T002	2131
Zm00001eb043470_T001	2476
Zm00001eb043480_T001	1791
Zm00001eb043490_T001	1221
Zm00001eb043500_T001	834
Zm00001eb043510_T001	321
Zm00001eb043520_T001	270
Zm00001eb043530_T001	267
Zm00001eb043540_T003	3310
Zm00001eb043550_T001	1305
Zm00001eb043560_T001	306
Zm00001eb043570_T001	767
Zm00001eb043580_T002	3431
Zm00001eb043590_T006	2479
Zm00001eb043600_T001	1710
Zm00001eb043610_T001	1810
Zm00001eb043620_T001	1728
Zm00001eb043630_T001	1664
Zm00001eb043640_T001	1334
Zm00001eb043650_T001	2100
Zm00001eb043660_T001	757
Zm00001eb043670_T001	1425
Zm00001eb043680_T001	3824
Zm00001eb043690_T001	1618
Zm00001eb043700_T001	1195
Zm00001eb043710_T001	2412
Zm00001eb043720_T002	5469
Zm00001eb043730_T001	2396
Zm00001eb043750_T002	2351
Zm00001eb043760_T001	1123
Zm00001eb043770_T001	2746
Zm00001eb043780_T002	2980
Zm00001eb043790_T001	1252
Zm00001eb043800_T003	2362
Zm00001eb043810_T001	635
Zm00001eb043820_T001	609
Zm00001eb043830_T002	834
Zm00001eb043840_T001	231
Zm00001eb043850_T001	683
Zm00001eb043860_T001	813
Zm00001eb043870_T001	1441
Zm00001eb043880_T001	1614
Zm00001eb043890_T001	441
Zm00001eb043900_T001	913
Zm00001eb043910_T001	1277
Zm00001eb043920_T006	1714
Zm00001eb043930_T001	1385
Zm00001eb043940_T001	1983
Zm00001eb043950_T001	2016
Zm00001eb043960_T001	2532
Zm00001eb043970_T001	2742
Zm00001eb043980_T001	937
Zm00001eb043990_T002	1171
Zm00001eb044010_T002	1355
Zm00001eb044020_T002	3768
Zm00001eb044040_T006	2625
Zm00001eb044050_T001	252
Zm00001eb044060_T001	793
Zm00001eb044070_T001	2111
Zm00001eb044080_T001	2262
Zm00001eb044090_T001	4061
Zm00001eb044100_T001	1534
Zm00001eb044110_T001	643
Zm00001eb044120_T001	536
Zm00001eb044130_T002	2186
Zm00001eb044140_T001	1411
Zm00001eb044160_T001	1648
Zm00001eb044170_T003	2505
Zm00001eb044180_T002	1864
Zm00001eb044190_T001	1170
Zm00001eb044200_T001	1317
Zm00001eb044210_T001	2474
Zm00001eb044220_T001	876
Zm00001eb044230_T001	291
Zm00001eb044240_T001	558
Zm00001eb044250_T002	1695
Zm00001eb044260_T002	1398
Zm00001eb044270_T001	442
Zm00001eb044280_T001	3916
Zm00001eb044290_T001	1011
Zm00001eb044300_T004	1512
Zm00001eb044310_T001	752
Zm00001eb044320_T001	600
Zm00001eb044330_T001	1005
Zm00001eb044340_T001	380
Zm00001eb044350_T002	1942
Zm00001eb044360_T001	2869
Zm00001eb044370_T001	690
Zm00001eb044380_T001	2365
Zm00001eb044390_T005	2666
Zm00001eb044400_T001	853
Zm00001eb044410_T001	1171
Zm00001eb044420_T001	1599
Zm00001eb044430_T001	1054
Zm00001eb044440_T002	1812
Zm00001eb044450_T001	2798
Zm00001eb044470_T001	994
Zm00001eb044480_T001	1355
Zm00001eb044490_T001	546
Zm00001eb044500_T001	1506
Zm00001eb044510_T001	357
Zm00001eb044520_T001	883
Zm00001eb044530_T001	695
Zm00001eb044540_T001	1831
Zm00001eb044550_T001	1894
Zm00001eb044560_T003	4518
Zm00001eb044570_T001	246
Zm00001eb044580_T001	327
Zm00001eb044590_T001	1475
Zm00001eb044600_T005	1674
Zm00001eb044620_T001	1862
Zm00001eb044630_T003	1331
Zm00001eb044640_T004	3274
Zm00001eb044650_T001	1613
Zm00001eb044660_T002	1356
Zm00001eb044680_T001	1076
Zm00001eb044690_T001	807
Zm00001eb044700_T001	885
Zm00001eb044710_T001	3961
Zm00001eb044720_T001	887
Zm00001eb044730_T001	306
Zm00001eb044740_T004	836
Zm00001eb044760_T001	3063
Zm00001eb044770_T001	606
Zm00001eb044780_T005	3024
Zm00001eb044790_T002	3243
Zm00001eb044800_T001	3289
Zm00001eb044810_T001	2210
Zm00001eb044820_T001	1836
Zm00001eb044830_T004	1982
Zm00001eb044840_T003	1705
Zm00001eb044850_T002	2193
Zm00001eb044860_T001	2011
Zm00001eb044870_T001	2011
Zm00001eb044880_T002	1195
Zm00001eb044890_T001	422
Zm00001eb044900_T006	2563
Zm00001eb044910_T002	3825
Zm00001eb044920_T001	915
Zm00001eb044930_T001	851
Zm00001eb044940_T001	612
Zm00001eb044950_T001	807
Zm00001eb044960_T001	971
Zm00001eb044970_T001	1460
Zm00001eb044980_T001	2344
Zm00001eb044990_T001	582
Zm00001eb045000_T001	900
Zm00001eb045010_T001	534
Zm00001eb045020_T001	614
Zm00001eb045030_T001	435
Zm00001eb045040_T001	435
Zm00001eb045050_T001	768
Zm00001eb045060_T001	435
Zm00001eb045070_T001	768
Zm00001eb045080_T001	435
Zm00001eb045090_T001	435
Zm00001eb045100_T001	315
Zm00001eb045110_T001	768
Zm00001eb045120_T001	435
Zm00001eb045130_T001	435
Zm00001eb045140_T001	315
Zm00001eb045150_T001	690
Zm00001eb045160_T001	435
Zm00001eb045170_T001	510
Zm00001eb045180_T001	507
Zm00001eb045190_T001	3149
Zm00001eb045200_T001	3588
Zm00001eb045210_T002	1829
Zm00001eb045220_T001	420
Zm00001eb045230_T001	1336
Zm00001eb045240_T002	826
Zm00001eb045250_T002	4376
Zm00001eb045260_T002	638
Zm00001eb045270_T001	1387
Zm00001eb045280_T001	3317
Zm00001eb045300_T001	1550
Zm00001eb045310_T001	464
Zm00001eb045320_T001	874
Zm00001eb045330_T001	1056
Zm00001eb045340_T001	2273
Zm00001eb045350_T002	2080
Zm00001eb045360_T001	1033
Zm00001eb045370_T002	1634
Zm00001eb045380_T001	6956
Zm00001eb045390_T001	1817
Zm00001eb045420_T001	3329
Zm00001eb045450_T001	3002
Zm00001eb045460_T001	1046
Zm00001eb045470_T001	957
Zm00001eb045480_T001	922
Zm00001eb045490_T001	2086
Zm00001eb045500_T001	606
Zm00001eb045510_T003	2466
Zm00001eb045520_T001	2920
Zm00001eb045530_T001	1105
Zm00001eb045540_T001	2984
Zm00001eb045560_T002	3467
Zm00001eb045570_T001	734
Zm00001eb045580_T001	703
Zm00001eb045590_T001	1014
Zm00001eb045600_T001	1017
Zm00001eb045610_T001	297
Zm00001eb045620_T001	2189
Zm00001eb045630_T004	2969
Zm00001eb045640_T002	2796
Zm00001eb045660_T001	3122
Zm00001eb045670_T001	1945
Zm00001eb045680_T001	688
Zm00001eb045690_T001	1226
Zm00001eb045700_T001	508
Zm00001eb045710_T001	303
Zm00001eb045730_T001	4274
Zm00001eb045740_T001	573
Zm00001eb045750_T002	1643
Zm00001eb045760_T004	1769
Zm00001eb045770_T001	2248
Zm00001eb045780_T001	1484
Zm00001eb045790_T003	2095
Zm00001eb045800_T002	1599
Zm00001eb045810_T001	3838
Zm00001eb045840_T001	672
Zm00001eb045860_T005	3101
Zm00001eb045870_T001	4379
Zm00001eb045880_T001	2500
Zm00001eb045890_T003	2758
Zm00001eb045900_T001	792
Zm00001eb045910_T001	1249
Zm00001eb045930_T002	2310
Zm00001eb045940_T002	2198
Zm00001eb045950_T001	1568
Zm00001eb045960_T002	2754
Zm00001eb045970_T001	943
Zm00001eb045980_T001	255
Zm00001eb045990_T002	2656
Zm00001eb046010_T001	1096
Zm00001eb046020_T001	3912
Zm00001eb046030_T001	468
Zm00001eb046040_T001	3941
Zm00001eb046050_T001	2205
Zm00001eb046060_T001	922
Zm00001eb046070_T001	1267
Zm00001eb046080_T002	825
Zm00001eb046090_T004	1707
Zm00001eb046100_T002	4069
Zm00001eb046110_T003	3771
Zm00001eb046120_T002	1023
Zm00001eb046130_T001	3424
Zm00001eb046150_T001	879
Zm00001eb046160_T001	2523
Zm00001eb046170_T002	2288
Zm00001eb046180_T001	366
Zm00001eb046190_T001	399
Zm00001eb046200_T001	1379
Zm00001eb046210_T002	2192
Zm00001eb046220_T001	3989
Zm00001eb046230_T001	1098
Zm00001eb046240_T001	390
Zm00001eb046250_T001	1599
Zm00001eb046260_T003	2593
Zm00001eb046270_T001	536
Zm00001eb046280_T001	2573
Zm00001eb046290_T001	864
Zm00001eb046300_T001	2180
Zm00001eb046310_T001	2406
Zm00001eb046320_T001	594
Zm00001eb046330_T001	936
Zm00001eb046340_T001	928
Zm00001eb046350_T003	2914
Zm00001eb046360_T001	1032
Zm00001eb046370_T002	2239
Zm00001eb046380_T001	627
Zm00001eb046390_T002	1750
Zm00001eb046400_T001	675
Zm00001eb046420_T001	2107
Zm00001eb046430_T001	1099
Zm00001eb046440_T001	3677
Zm00001eb046450_T001	837
Zm00001eb046460_T001	578
Zm00001eb046470_T001	507
Zm00001eb046480_T001	409
Zm00001eb046490_T001	480
Zm00001eb046510_T001	1481
Zm00001eb046520_T001	567
Zm00001eb046530_T001	1212
Zm00001eb046540_T001	753
Zm00001eb046550_T001	1831
Zm00001eb046560_T001	1207
Zm00001eb046570_T002	1645
Zm00001eb046580_T001	2412
Zm00001eb046590_T001	3180
Zm00001eb046600_T001	818
Zm00001eb046610_T001	2330
Zm00001eb046620_T001	1918
Zm00001eb046630_T001	1890
Zm00001eb046640_T001	465
Zm00001eb046650_T001	5114
Zm00001eb046660_T001	1398
Zm00001eb046670_T001	912
Zm00001eb046680_T001	1655
Zm00001eb046690_T001	2321
Zm00001eb046700_T002	1528
Zm00001eb046710_T001	1044
Zm00001eb046720_T001	348
Zm00001eb046740_T002	2202
Zm00001eb046750_T001	1219
Zm00001eb046760_T001	910
Zm00001eb046770_T001	1584
Zm00001eb046780_T001	427
Zm00001eb046790_T003	2823
Zm00001eb046810_T001	441
Zm00001eb046820_T001	261
Zm00001eb046830_T001	261
Zm00001eb046840_T003	4887
Zm00001eb046850_T001	1171
Zm00001eb046860_T002	2288
Zm00001eb046870_T001	1092
Zm00001eb046880_T001	859
Zm00001eb046890_T001	952
Zm00001eb046900_T001	1106
Zm00001eb046910_T001	951
Zm00001eb046920_T001	937
Zm00001eb046930_T001	669
Zm00001eb046940_T001	285
Zm00001eb046950_T001	554
Zm00001eb046960_T001	2678
Zm00001eb046970_T001	684
Zm00001eb046980_T001	884
Zm00001eb046990_T001	2408
Zm00001eb047000_T001	1985
Zm00001eb047010_T001	1552
Zm00001eb047020_T001	1529
Zm00001eb047030_T002	896
Zm00001eb047040_T001	1857
Zm00001eb047050_T001	1479
Zm00001eb047060_T001	1272
Zm00001eb047070_T001	2458
Zm00001eb047100_T001	357
Zm00001eb047110_T002	2303
Zm00001eb047120_T002	1357
Zm00001eb047140_T003	3608
Zm00001eb047150_T002	2572
Zm00001eb047160_T001	2878
Zm00001eb047170_T001	2907
Zm00001eb047190_T001	942
Zm00001eb047200_T002	1853
Zm00001eb047210_T001	469
Zm00001eb047230_T001	255
Zm00001eb047240_T002	2682
Zm00001eb047250_T001	905
Zm00001eb047260_T001	2744
Zm00001eb047270_T001	2397
Zm00001eb047280_T005	1878
Zm00001eb047290_T001	354
Zm00001eb047300_T001	273
Zm00001eb047310_T002	2090
Zm00001eb047320_T001	423
Zm00001eb047330_T001	1460
Zm00001eb047350_T001	954
Zm00001eb047360_T001	1383
Zm00001eb047370_T001	1491
Zm00001eb047390_T001	1419
Zm00001eb047400_T001	1094
Zm00001eb047410_T001	1215
Zm00001eb047420_T001	1019
Zm00001eb047430_T001	755
Zm00001eb047450_T001	1540
Zm00001eb047460_T004	1325
Zm00001eb047470_T001	1111
Zm00001eb047480_T001	552
Zm00001eb047490_T001	1078
Zm00001eb047500_T002	3185
Zm00001eb047510_T001	944
Zm00001eb047520_T004	1896
Zm00001eb047530_T001	234
Zm00001eb047540_T001	756
Zm00001eb047550_T001	2522
Zm00001eb047560_T001	3044
Zm00001eb047570_T002	3444
Zm00001eb047580_T001	1788
Zm00001eb047590_T001	1213
Zm00001eb047600_T001	717
Zm00001eb047610_T002	3549
Zm00001eb047620_T002	1729
Zm00001eb047630_T001	1959
Zm00001eb047640_T001	291
Zm00001eb047650_T001	2843
Zm00001eb047660_T002	1484
Zm00001eb047670_T001	915
Zm00001eb047690_T001	662
Zm00001eb047710_T001	769
Zm00001eb047720_T001	420
Zm00001eb047730_T001	351
Zm00001eb047740_T001	1371
Zm00001eb047750_T001	1675
Zm00001eb047760_T004	2288
Zm00001eb047770_T001	767
Zm00001eb047780_T002	1392
Zm00001eb047790_T001	657
Zm00001eb047800_T001	784
Zm00001eb047810_T001	1400
Zm00001eb047820_T001	1625
Zm00001eb047830_T003	8332
Zm00001eb047840_T002	2412
Zm00001eb047860_T001	2658
Zm00001eb047870_T001	1168
Zm00001eb047880_T001	836
Zm00001eb047890_T001	894
Zm00001eb047910_T002	1638
Zm00001eb047920_T004	1675
Zm00001eb047930_T001	1690
Zm00001eb047940_T001	1077
Zm00001eb047970_T001	2154
Zm00001eb047980_T003	2360
Zm00001eb047990_T001	1444
Zm00001eb048000_T001	2746
Zm00001eb048010_T001	726
Zm00001eb048020_T001	2801
Zm00001eb048030_T001	3356
Zm00001eb048040_T001	462
Zm00001eb048050_T001	1005
Zm00001eb048060_T001	327
Zm00001eb048070_T001	1581
Zm00001eb048080_T001	1131
Zm00001eb048090_T002	2580
Zm00001eb048110_T001	957
Zm00001eb048120_T001	932
Zm00001eb048130_T001	1576
Zm00001eb048140_T001	1133
Zm00001eb048150_T001	1843
Zm00001eb048160_T001	1494
Zm00001eb048180_T001	483
Zm00001eb048190_T001	1368
Zm00001eb048200_T001	231
Zm00001eb048210_T001	1802
Zm00001eb048220_T002	4375
Zm00001eb048230_T002	2519
Zm00001eb048240_T001	906
Zm00001eb048250_T001	1641
Zm00001eb048260_T001	300
Zm00001eb048270_T002	1896
Zm00001eb048280_T002	1272
Zm00001eb048290_T001	1964
Zm00001eb048300_T001	561
Zm00001eb048310_T001	1572
Zm00001eb048320_T001	667
Zm00001eb048330_T001	1360
Zm00001eb048340_T004	2395
Zm00001eb048360_T001	543
Zm00001eb048370_T001	1954
Zm00001eb048390_T001	2242
Zm00001eb048410_T001	629
Zm00001eb048420_T001	1781
Zm00001eb048430_T001	330
Zm00001eb048440_T001	1746
Zm00001eb048460_T001	582
Zm00001eb048470_T001	2495
Zm00001eb048480_T002	2409
Zm00001eb048490_T001	1544
Zm00001eb048500_T001	400
Zm00001eb048510_T001	1322
Zm00001eb048520_T001	980
Zm00001eb048530_T001	2449
Zm00001eb048540_T001	2256
Zm00001eb048550_T004	1923
Zm00001eb048560_T001	1827
Zm00001eb048580_T002	1761
Zm00001eb048600_T003	2910
Zm00001eb048610_T001	1727
Zm00001eb048620_T001	1422
Zm00001eb048640_T001	1299
Zm00001eb048660_T002	3846
Zm00001eb048670_T001	755
Zm00001eb048680_T001	2696
Zm00001eb048690_T001	666
Zm00001eb048700_T001	1892
Zm00001eb048710_T001	1550
Zm00001eb048720_T001	2346
Zm00001eb048730_T001	1366
Zm00001eb048740_T001	849
Zm00001eb048760_T001	492
Zm00001eb048770_T001	708
Zm00001eb048780_T001	911
Zm00001eb048790_T001	1775
Zm00001eb048800_T001	885
Zm00001eb048810_T001	2143
Zm00001eb048820_T001	1927
Zm00001eb048830_T002	5576
Zm00001eb048840_T001	1208
Zm00001eb048850_T001	2724
Zm00001eb048860_T001	1867
Zm00001eb048870_T002	2023
Zm00001eb048880_T001	978
Zm00001eb048890_T001	1945
Zm00001eb048900_T001	741
Zm00001eb048910_T001	603
Zm00001eb048920_T001	775
Zm00001eb048930_T003	2875
Zm00001eb048940_T001	2698
Zm00001eb048950_T001	2864
Zm00001eb048960_T001	2939
Zm00001eb048970_T001	330
Zm00001eb048990_T001	1466
Zm00001eb049000_T002	1817
Zm00001eb049010_T002	2442
Zm00001eb049020_T001	2013
Zm00001eb049030_T003	1510
Zm00001eb049040_T001	1787
Zm00001eb049060_T001	2048
Zm00001eb049070_T001	1873
Zm00001eb049080_T001	648
Zm00001eb049090_T001	1100
Zm00001eb049100_T001	667
Zm00001eb049110_T001	306
Zm00001eb049120_T001	2068
Zm00001eb049140_T001	1411
Zm00001eb049150_T001	1220
Zm00001eb049160_T001	1725
Zm00001eb049170_T003	2533
Zm00001eb049180_T001	1918
Zm00001eb049190_T001	1791
Zm00001eb049200_T001	1771
Zm00001eb049210_T001	2550
Zm00001eb049220_T001	357
Zm00001eb049230_T001	735
Zm00001eb049240_T002	5107
Zm00001eb049250_T001	974
Zm00001eb049260_T001	570
Zm00001eb049270_T001	1782
Zm00001eb049290_T001	2706
Zm00001eb049300_T002	2337
Zm00001eb049310_T001	1283
Zm00001eb049320_T001	1441
Zm00001eb049330_T002	3796
Zm00001eb049340_T001	462
Zm00001eb049370_T001	270
Zm00001eb049380_T001	454
Zm00001eb049390_T001	714
Zm00001eb049400_T001	840
Zm00001eb049410_T001	1038
Zm00001eb049420_T001	1380
Zm00001eb049430_T001	1096
Zm00001eb049440_T001	1425
Zm00001eb049460_T001	430
Zm00001eb049470_T001	993
Zm00001eb049480_T002	1215
Zm00001eb049490_T001	606
Zm00001eb049500_T001	605
Zm00001eb049510_T001	993
Zm00001eb049520_T001	1437
Zm00001eb049540_T001	586
Zm00001eb049550_T001	1380
Zm00001eb049560_T001	573
Zm00001eb049570_T004	1103
Zm00001eb049580_T001	2526
Zm00001eb049590_T001	826
Zm00001eb049600_T001	781
Zm00001eb049610_T001	2178
Zm00001eb049620_T001	1139
Zm00001eb049630_T001	1894
Zm00001eb049640_T001	1281
Zm00001eb049650_T001	2428
Zm00001eb049660_T001	1829
Zm00001eb049670_T001	1104
Zm00001eb049680_T001	837
Zm00001eb049690_T001	972
Zm00001eb049700_T001	317
Zm00001eb049710_T001	732
Zm00001eb049720_T001	1140
Zm00001eb049730_T001	2372
Zm00001eb049740_T001	1147
Zm00001eb049750_T001	847
Zm00001eb049770_T001	921
Zm00001eb049780_T002	978
Zm00001eb049790_T001	1934
Zm00001eb049800_T001	2209
Zm00001eb049810_T001	3936
Zm00001eb049820_T001	345
Zm00001eb049830_T003	3683
Zm00001eb049840_T001	2572
Zm00001eb049850_T001	2518
Zm00001eb049860_T001	1382
Zm00001eb049870_T001	692
Zm00001eb049880_T001	3068
Zm00001eb049890_T002	2223
Zm00001eb049910_T001	3493
Zm00001eb049920_T001	1438
Zm00001eb049930_T001	1333
Zm00001eb049940_T001	1217
Zm00001eb049950_T002	2528
Zm00001eb049960_T002	1584
Zm00001eb049970_T001	2598
Zm00001eb049980_T001	4525
Zm00001eb049990_T001	827
Zm00001eb050000_T001	822
Zm00001eb050010_T001	2109
Zm00001eb050020_T001	1688
Zm00001eb050030_T002	411
Zm00001eb050040_T001	3281
Zm00001eb050050_T001	468
Zm00001eb050060_T001	403
Zm00001eb050070_T001	1533
Zm00001eb050080_T001	1903
Zm00001eb050090_T001	1821
Zm00001eb050100_T001	1131
Zm00001eb050110_T001	766
Zm00001eb050120_T001	1109
Zm00001eb050130_T001	3147
Zm00001eb050140_T001	3181
Zm00001eb050150_T001	288
Zm00001eb050160_T001	460
Zm00001eb050170_T001	455
Zm00001eb050180_T001	465
Zm00001eb050200_T001	601
Zm00001eb050220_T005	1618
Zm00001eb050230_T001	1470
Zm00001eb050240_T001	3180
Zm00001eb050250_T001	731
Zm00001eb050260_T001	456
Zm00001eb050270_T001	770
Zm00001eb050280_T002	2156
Zm00001eb050290_T001	2483
Zm00001eb050310_T002	1217
Zm00001eb050320_T001	2157
Zm00001eb050330_T001	1063
Zm00001eb050340_T005	3688
Zm00001eb050350_T001	4655
Zm00001eb050360_T001	573
Zm00001eb050370_T002	1717
Zm00001eb050400_T001	1590
Zm00001eb050410_T002	1713
Zm00001eb050420_T001	1315
Zm00001eb050430_T001	945
Zm00001eb050440_T001	471
Zm00001eb050450_T001	1836
Zm00001eb050460_T002	1938
Zm00001eb050470_T001	1312
Zm00001eb050480_T001	1766
Zm00001eb050490_T001	1787
Zm00001eb050500_T003	1557
Zm00001eb050510_T001	968
Zm00001eb050520_T001	638
Zm00001eb050530_T002	1351
Zm00001eb050550_T001	1123
Zm00001eb050560_T001	525
Zm00001eb050570_T001	924
Zm00001eb050580_T002	648
Zm00001eb050590_T001	531
Zm00001eb050600_T001	546
Zm00001eb050610_T001	2772
Zm00001eb050630_T001	2019
Zm00001eb050650_T001	2266
Zm00001eb050660_T001	3209
Zm00001eb050670_T002	1117
Zm00001eb050680_T002	1698
Zm00001eb050690_T001	270
Zm00001eb050700_T001	1609
Zm00001eb050710_T001	1685
Zm00001eb050720_T001	654
Zm00001eb050730_T001	1324
Zm00001eb050740_T001	2018
Zm00001eb050760_T001	1126
Zm00001eb050770_T002	1755
Zm00001eb050780_T001	420
Zm00001eb050790_T001	3283
Zm00001eb050810_T001	883
Zm00001eb050830_T001	300
Zm00001eb050840_T001	2270
Zm00001eb050850_T004	2206
Zm00001eb050860_T002	2663
Zm00001eb050870_T001	2390
Zm00001eb050880_T003	6621
Zm00001eb050890_T001	1669
Zm00001eb050900_T001	1669
Zm00001eb050910_T001	1958
Zm00001eb050930_T002	2136
Zm00001eb050950_T001	1383
Zm00001eb050970_T001	2455
Zm00001eb050980_T001	886
Zm00001eb050990_T001	831
Zm00001eb051000_T001	1911
Zm00001eb051010_T001	393
Zm00001eb051020_T001	1823
Zm00001eb051030_T001	1816
Zm00001eb051040_T002	979
Zm00001eb051050_T002	1404
Zm00001eb051060_T001	1390
Zm00001eb051070_T001	1988
Zm00001eb051080_T004	1998
Zm00001eb051090_T001	2293
Zm00001eb051100_T001	1962
Zm00001eb051110_T001	787
Zm00001eb051120_T003	2328
Zm00001eb051130_T002	2284
Zm00001eb051140_T002	1831
Zm00001eb051150_T001	2009
Zm00001eb051160_T001	1908
Zm00001eb051170_T003	2850
Zm00001eb051180_T001	450
Zm00001eb051190_T001	340
Zm00001eb051200_T003	1585
Zm00001eb051220_T002	3903
Zm00001eb051230_T001	998
Zm00001eb051240_T001	2124
Zm00001eb051250_T001	852
Zm00001eb051260_T001	647
Zm00001eb051280_T001	1149
Zm00001eb051290_T001	1474
Zm00001eb051300_T001	2093
Zm00001eb051310_T001	1912
Zm00001eb051330_T001	1476
Zm00001eb051340_T002	1451
Zm00001eb051350_T002	1175
Zm00001eb051360_T004	2229
Zm00001eb051370_T001	3169
Zm00001eb051380_T001	1347
Zm00001eb051390_T001	608
Zm00001eb051400_T001	1708
Zm00001eb051410_T002	2103
Zm00001eb051420_T001	297
Zm00001eb051430_T001	228
Zm00001eb051440_T001	411
Zm00001eb051450_T001	1384
Zm00001eb051460_T001	4471
Zm00001eb051470_T002	3818
Zm00001eb051480_T001	1956
Zm00001eb051490_T001	1511
Zm00001eb051500_T001	1854
Zm00001eb051510_T001	1928
Zm00001eb051520_T001	1429
Zm00001eb051530_T001	386
Zm00001eb051540_T001	741
Zm00001eb051550_T001	741
Zm00001eb051560_T001	386
Zm00001eb051570_T001	518
